BA_Low	YA_Low	BA_Ctl	YA_Ctl	BW_Low	YW_Low	BW_Ctl	YW_Ctl	BB_Low	YB_Low	BB_Ctl	YB_Ctl	BX_Low	YX_Low	BX_Ctl	YX_Ctl	BC_Low	YC_Low	BC_Ctl	YC_Ctl	BY_Low	YY_Low	BY_Ctl	YY_Ctl	BD_Low	YD_Low	BD_Ctl	YD_Ctl	BZ_Low	YZ_Low	BZ_Ctl	YZ_Ctl	AA_Low	AD_Low	AC_Ctl	AB_Low	AC_Low	AA_Ctl	AB_Ctl	AD_Ctl	AW_Ctl	AW_Low	AX_Ctl	AX_Low	AY_Ctl	AY_Low	AZ_Ctl	AZ_Low
0.964280935005055	0.967858967036512	0.919942976948287	0.959005032443333	0.319096618059721	0.97931748437426	0.932090008369529	0.977441767807129	0.956022557491276	0.984156688146839	0.973238155856199	0.979994082867176	0.967074252616466	0.980815852722875	0.978078774663876	0.974056214147677	0.984608325433329	0.985046435621866	0.972734781650708	0.967905930481472	0.982522498216152	0.985082484596288	0.98822069183875	0.959030403105966	0.961796621440326	0.983859181546048	0.985010861185126	0.972818932607366	0.940678432784788	0.98275172333104	0.850196372960226	0.982201315151434	0.959254753141644	0.964606634718635	0.954930070859042	0.937885287060149	0.976242945723742	0.975483550282745	0.970317724695435	0.962661225096458	0.978668287507018	0.613407491322004	0.960024163073155	0.969426270909798	0.963329086236981	0.967595254895509	0.934640549017086	0.86395453624413
0.947094911704348	0.96400814478181	0.664034245245367	0.931655030670248	0.098184619186381	0.976768171081353	0.973259702677828	0.949116569553213	0.912136363807157	0.981680331546712	0.969517454011879	0.980811081150229	0.964220665508669	0.964017760917951	0.971622665179309	0.949996665853286	0.984264696249273	0.980612649254213	0.96923125169984	NA	0.980469062399046	0.982967611556343	0.984911522015474	0.888548358258059	0.962011138572192	0.984072376664782	0.983576670510362	0.973799200027727	0.961675531074844	0.982321671068278	0.896322223990851	0.979275664681959	0.964946791893457	0.951441813520766	0.952579878970376	0.907885999852846	0.97314874561508	0.972620023957738	0.950255697535723	0.969692997659148	0.97040565613986	0.6148335027435	0.944469740405817	0.953783551142341	0.964422984450553	0.968289363804102	0.910009102692192	0.542013444039498
0.960877517611709	0.925782888760804	0.681428892135623	0.875040379336304	0.349714785148543	0.972790651405094	0.957895398738415	0.937747489304939	0.942092348456145	0.981439842287078	0.970787068893018	0.979666900996677	0.964844644107663	0.968932020073683	0.972421607209269	0.919514819853753	0.979361579418232	0.975341438468114	0.97078528523092	0.484845257047332	0.971403371900974	0.981336087586595	0.983504131035155	0.847484529674033	0.94516445113016	0.978467618534991	0.983351520428571	0.966169355442029	0.927217933517235	0.980262841110664	0.637940041245633	0.976895864945429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.960597185558436	0.900526317544706	0.799119377241458	0.744652861791448	0.390896655475357	0.970799869003496	0.943695476674394	0.854948437203498	0.879714194360279	0.977476919428494	0.970952248956571	0.973471960080756	0.955297044273341	0.953251316178924	0.965013145645153	0.870726955154442	0.980918269636344	0.959544512710008	0.958044333027954	0.969736843281356	0.963216719033876	0.95027729782546	0.978779856428447	0.868210190760971	0.909513365404451	0.981381438753327	0.972805819731326	0.940260310922206	0.83292752701917	0.92011670365255	0.484605493719438	0.97659520143147	0.480516079566918	0.456455148566906	0.476064743616991	0.424600705058707	0.480346505734432	0.487656612928121	0.475239661275645	0.479419068019962	0.481160422981881	0.332718390551593	0.469579931053708	0.479173606893576	0.479950748942627	0.477439834917878	0.429205311628273	0.266809747505595
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93458522877954	0.889241545377336	0.948117647867226	0.783602618250529	0.957916843870505	0.9604467535788	0.939223325242905	0.943009620506835	0.968188979680313	0.192010333888602	0.943086258608733	0.952389371906527	0.948828118284351	0.958788517530433	0.807625393239757	0.69306476116289
0.47416672623356	0.43475385416824	0.40071458900718	0.00805598674698863	0.210578672281944	0.470813667966093	0.438643146351008	0.285101628990908	0.328237928015298	0.469932271110033	0.48481502525105	0.48415634043586	0.471829936536087	0.376778303952314	0.472934331195471	0.312121831059736	0.477815274400021	0.425449192959918	0.483054153255611	0.477512110533477	0.440057887986353	0.404421764101293	0.487775888024503	0.155243612382542	0.43350483220381	0.486338482516608	0.477081884173067	0.419126607750167	0.184379224833944	0.421204890590182	0.382346152208421	0.48536685650187	0.887891068679375	0.755214162210208	0.920058465806029	0.831850213833144	0.924747245173306	0.910370707923272	0.893937846722561	0.920093996650942	0.884220892766149	0.300016776181158	0.872892709598922	0.933357487670071	0.886411634745755	0.807722226993918	0.897033434900357	0.760651639449778
0.959617156215427	0.910936426620469	0.755447025787135	0.301684987787905	0.423279643740847	0.898725547083896	0.689197753669548	0.495703158070222	0.683946204496676	0.879649431790075	0.959126904111203	0.949578634787877	0.866141277898287	0.73429490730413	0.883976289629928	0.770262387091979	0.876954803781601	0.787152412660536	0.942988423720188	0.939042119242469	0.773610153681855	0.83158540501938	0.942231350380199	0.467238380988751	0.822140716095002	0.955133951247676	0.945284569486462	0.660381811989852	0.606876330267599	0.749185123101479	0.722319405190446	0.963836033810439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.922843263139725	0.394684104965847	0.680289123113785	0.387465962317612	0.415571622650158	0.71329942708631	0.717852551915593	0.306598977474	0.593386772798173	0.899446888274626	0.934163914174732	0.916747494588337	0.837110925573883	0.303775194746473	0.837268637318205	0.0812342239306306	0.596368202960305	0.490317123514605	0.877676635841462	0.91913814636716	0.253327669704468	0.335944368098074	0.840483097930452	0.631686628007812	0.798293198071983	0.89198391104141	0.881198247798929	0.789202124037919	0.181668017772331	0.778820892593266	0.759793708127298	0.891696619316323	0.36992807186285	0.140675795264019	0.322061907655349	0.083028644494279	0.355087083382462	0.40566985137857	0.139567829229083	0.323590340238147	0.203778707699868	0.19955616374925	0.351103786258846	0.243512739084771	0.31864252425269	0.0815051588628145	0.0204383668837896	0.14763381837791
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.214636169281019	0.0168970298749975	0.225296461395815	0.214256166858098	0.208073390066553	0.169450074730692	0.0566198962023527	0.0178110629037597	0.0555126014148061	0.130232028252816	0.361958132016556	0.172144130509576	0.213659493011323	0.0279119583920798	0.195273279130994	0.0268982827623498	0.366995210281035	0.0230333964387175	0.235739766937647	0.403254908950023	0.0215875347171845	0.011588090517626	0.188389601536257	0.0319482383372138	0.125229580626091	0.062494283067354	0.193951934639487	0.130395092240194	0.0678542793093499	0.0197721822047557	0.236066972876951	0.242918883370462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
